,id,Hull Volume,Hull Volume 1-2,Hull Volume 1-3,Hull Volume 2-3,Hull Volume Per Atom,Hull Volume 1-2 Per Atom,Hull Volume 1-3 Per Atom,Hull Volume 2-3 Per Atom,Unique 1,Unique 2,Unique 3,Clusters,Clusters Per Atom,Clusters 1-2,Clusters 1-3,Clusters 2-3,Clusters 1-2 Per Atom,Clusters 1-3 Per Atom,Clusters 2-3 Per Atom
0,794,152.3170635056428,138.41806099254626,25.9342313745085,15.098360096398828,3.80792658764107,3.4604515248136565,0.6483557843627125,0.3774590024099707,39,39,40,15,0.375,39,21,21,0.975,0.525,0.525
0,795,179.72763020518155,71.45677381128381,48.44193165384475,19.54892867472939,5.990921006839385,2.381892460376127,1.6147310551281582,0.651630955824313,30,30,9,17,0.5666666666666667,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,796,234.9163912962404,84.86306808450313,55.057499403716896,22.42784452218398,5.87290978240601,2.121576702112578,1.3764374850929224,0.5606961130545995,40,40,31,16,0.4,30,33,15,0.75,0.825,0.375
0,797,149.32533736683695,63.45583987051021,43.01999987837833,17.110499495646923,4.977511245561232,2.11519466235034,1.4339999959459442,0.5703499831882308,30,30,9,20,0.6666666666666666,29,24,18,0.9666666666666667,0.8,0.6
0,798,561.225423467322,99.75326572053525,86.14306377850124,90.12449649838639,7.015317793341525,1.2469158215066907,1.0767882972312655,1.12655620622983,72,66,69,53,0.6625,54,59,54,0.675,0.7375,0.675
0,799,649.6100855193225,115.045444976526,105.70036280420835,92.82976282706878,8.120126068991532,1.438068062206575,1.3212545350526044,1.1603720353383598,77,80,79,48,0.6,59,1,55,0.7375,0.0125,0.6875
0,8,63.4959987302305,46.218987944818444,19.26001104029593,7.562334632784723,3.174799936511525,2.3109493972409223,0.9630005520147964,0.37811673163923615,20,20,2,15,0.75,19,6,3,0.95,0.3,0.15
0,80,471.1465502258476,116.91753824637931,102.38824986282441,24.22516846539449,5.8893318778230945,1.4614692280797414,1.2798531232853052,0.30281460581743114,40,4,40,17,0.2125,16,40,6,0.2,0.5,0.075
0,800,519.9984215784581,94.80814676908108,85.09595734473001,83.48613586732148,6.499980269730726,1.1851018346135134,1.063699466809125,1.0435766983415184,74,74,68,37,0.4625,40,1,58,0.5,0.0125,0.725
0,801,480.06412115274406,118.2047746042351,103.59432254600608,24.601714269696657,6.000801514409301,1.4775596825529387,1.2949290318250761,0.3075214283712082,40,4,40,7,0.0875,16,40,5,0.2,0.5,0.0625
0,802,611.0623499276833,105.57575758392663,94.07435315705128,93.80540477251702,7.638279374096041,1.3196969697990828,1.175929414463141,1.1725675596564629,78,76,54,45,0.5625,47,60,56,0.5875,0.75,0.7
0,803,758.6617501137441,127.93115703156158,117.1916078269817,102.02202762125727,9.483271876421801,1.5991394628945197,1.4648950978372712,1.2752753452657157,78,76,79,38,0.475,57,66,54,0.7125,0.825,0.675
0,804,556.5407451027041,99.19765793726557,85.64486433925893,89.58845569154124,6.9567593137838015,1.2399707242158198,1.0705608042407366,1.1198556961442656,79,70,68,47,0.5875,48,57,63,0.6,0.7125,0.7875
0,805,162.61175234706224,67.03617614363367,45.446207012365704,18.182186213839717,5.420391744902075,2.234539204787789,1.514873567078857,0.6060728737946572,30,30,9,20,0.6666666666666666,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,806,158.67859284057073,135.8637751559194,25.946406351837606,16.03825334980578,3.966964821014268,3.396594378897985,0.6486601587959402,0.40095633374514456,40,40,38,21,0.525,39,24,28,0.975,0.6,0.7
0,807,548.584884648243,98.25149631550927,88.22678706772581,86.38872815643495,6.857311058103038,1.2281437039438658,1.1028348383465727,1.0798591019554369,73,77,62,35,0.4375,49,1,63,0.6125,0.0125,0.7875
0,808,621.597566871142,111.62302721760366,102.64428333697289,90.38971329530513,7.769969585889275,1.3952878402200457,1.2830535417121611,1.1298714161913141,79,80,77,47,0.5875,60,62,51,0.75,0.775,0.6375
0,809,538.5457888390748,170.95179384695976,117.89306263827373,26.7320503943633,6.731822360488435,2.136897423086997,1.4736632829784218,0.33415062992954125,79,80,79,12,0.15,48,54,12,0.6,0.675,0.15
0,81,621.597566871142,111.62302721760366,102.64428333697289,90.38971329530513,7.769969585889275,1.3952878402200457,1.2830535417121611,1.1298714161913141,79,80,77,38,0.475,60,62,51,0.75,0.775,0.6375
0,810,152.77506044505887,64.383652416652,43.64878309271523,17.39790368321797,5.092502014835295,2.1461217472217333,1.454959436423841,0.5799301227739323,30,30,9,17,0.5666666666666667,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,811,570.6125570991062,177.0195124269079,122.0854261198183,27.993681611986105,7.132656963738827,2.2127439053363487,1.5260678264977288,0.3499210201498263,79,80,74,18,0.225,45,52,12,0.5625,0.65,0.15
0,812,528.9791756392137,95.89629955504338,85.36881384322072,85.36422773079958,6.612239695490172,1.1987037444380424,1.067110173040259,1.067052846634995,73,71,67,36,0.45,52,56,59,0.65,0.7,0.7375
0,813,517.9774457511954,167.05244878538764,115.19762180305447,25.894223163079932,6.474718071889943,2.0881556098173455,1.4399702725381809,0.3236777895384991,78,80,79,12,0.15,46,52,12,0.575,0.65,0.15
0,814,58.176123593675186,43.79614178660502,18.577294152729706,6.86762598386322,2.908806179683759,2.189807089330251,0.9288647076364853,0.34338129919316096,20,20,2,12,0.6,19,6,3,0.95,0.3,0.15
0,815,420.4882907392598,147.2239710671007,101.48659713207742,21.963867141466345,5.2561036342407474,1.8402996383387589,1.2685824641509678,0.27454833926832933,80,79,71,15,0.1875,46,53,12,0.575,0.6625,0.15
0,816,636.2613178311611,108.45800586014359,93.65408117147953,97.86397137492571,7.953266472889514,1.355725073251795,1.1706760146434942,1.2232996421865714,73,61,61,33,0.4125,44,59,61,0.55,0.7375,0.7625
0,817,223.12110221029016,83.96499969637638,57.21995591213419,22.908910417572315,5.578027555257254,2.0991249924094095,1.4304988978033548,0.5727227604393079,39,38,40,21,0.525,30,29,18,0.75,0.725,0.45
0,818,563.5775899243257,100.03164616370285,86.41654776276863,90.42545482895743,7.0447198740540715,1.2503955770462856,1.0802068470346078,1.130318185361968,76,69,65,48,0.6,49,47,49,0.6125,0.5875,0.6125
0,819,466.89684518944273,138.83933384678306,59.712675401445274,44.8571353247355,7.781614086490712,2.3139888974463845,0.9952112566907546,0.747618922078925,60,60,54,33,0.55,45,51,27,0.75,0.85,0.45
0,82,57.26845040960936,43.36564743234045,18.377240158254814,6.795538073077734,2.863422520480468,2.1682823716170225,0.9188620079127408,0.3397769036538867,20,20,2,13,0.65,19,6,3,0.95,0.3,0.15
0,820,147.85046224136576,63.06808744926848,42.757176434132205,16.981045529694487,4.9283487413788585,2.102269581642283,1.4252392144710735,0.5660348509898162,30,30,10,21,0.7,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,821,469.1740717631154,116.30133840390312,102.10991011159031,24.240813843593305,5.864675897038943,1.4537667300487889,1.2763738763948789,0.3030101730449163,40,4,40,30,0.375,9,40,5,0.1125,0.5,0.0625
0,822,691.8402927682907,114.68539960662883,99.00457158039191,103.37293846493722,8.648003659603635,1.4335674950828605,1.237557144754899,1.2921617308117153,80,65,43,55,0.6875,52,51,59,0.65,0.6375,0.7375
0,823,550.3657348477669,98.46366188015577,87.16724647300504,88.0858645388395,6.879571685597087,1.230795773501947,1.089590580912563,1.1010733067354939,76,67,66,49,0.6125,49,49,59,0.6125,0.6125,0.7375
0,824,459.07612249052914,115.60213193699273,100.75372680180976,23.58354344767822,5.738451531131615,1.445026649212409,1.259421585022622,0.29479429309597777,40,4,40,13,0.1625,9,40,5,0.1125,0.5,0.0625
0,825,172.34951683242943,69.5868861772675,47.174686439750886,18.95568938906339,5.744983894414315,2.3195628725755832,1.5724895479916963,0.6318563129687796,30,30,10,21,0.7,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,826,473.57102315392893,118.43923330584207,102.75055999880257,23.983916468669662,5.919637789424112,1.480490416323026,1.284381999985032,0.2997989558583708,40,4,40,33,0.4125,9,40,6,0.1125,0.5,0.075
0,827,425.49848852724364,148.31858040951766,102.24472922847428,22.159678766448724,5.318731106590546,1.8539822551189709,1.2780591153559286,0.27699598458060903,79,80,72,12,0.15,46,48,12,0.575,0.6,0.15
0,828,546.6389496169643,172.61221668969094,119.03775526240432,27.015636788113042,6.8329868702120535,2.1576527086211366,1.487971940780054,0.337695459851413,79,80,72,12,0.15,46,52,12,0.575,0.65,0.15
0,829,172.23516695151025,69.46218563146103,47.14291862847455,18.976775949401713,5.741172231717008,2.3154061877153675,1.5714306209491515,0.6325591983133905,30,30,9,20,0.6666666666666666,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,83,524.5637777042002,168.3299744490134,116.08033721324824,26.156280159393493,6.557047221302502,2.1041246806126677,1.451004215165603,0.3269535019924187,78,80,75,14,0.175,51,52,12,0.6375,0.65,0.15
0,830,687.0756012176387,114.15823436943492,102.01599782774724,101.04386294246822,8.588445015220483,1.4269779296179366,1.2751999728468406,1.2630482867808528,70,71,35,51,0.6375,54,62,60,0.675,0.775,0.75
0,831,167.12234631713082,143.32685105669006,26.914896635919433,16.497614070296628,4.17805865792827,3.5831712764172514,0.6728724158979859,0.41244035175741567,40,40,37,6,0.15,39,19,28,0.975,0.475,0.7
0,832,151.51203942513126,64.06742904283637,43.43439102271061,17.28081436883714,5.050401314171042,2.1355809680945455,1.4478130340903534,0.5760271456279047,30,30,9,21,0.7,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,833,487.89638956004325,161.15007708159862,111.11857099224767,24.684160527880458,6.098704869500541,2.0143759635199827,1.388982137403096,0.30855200659850573,79,80,72,14,0.175,45,53,12,0.5625,0.6625,0.15
0,834,141.39604765624063,126.45434979720186,24.618884610070534,15.238639405170797,3.5349011914060156,3.1613587449300464,0.6154721152517634,0.38096598512926994,38,40,36,13,0.325,39,18,29,0.975,0.45,0.725
0,835,467.86086630062084,116.88337959731481,101.95431807560021,23.955092710113362,5.848260828757761,1.461042244966435,1.2744289759450027,0.299438658876417,40,4,40,11,0.1375,8,40,6,0.1,0.5,0.075
0,836,221.31657913821815,83.20045136867827,56.66068333016044,23.865068162306123,5.532914478455454,2.080011284216957,1.416517083254011,0.5966267040576531,40,40,35,28,0.7,30,34,26,0.75,0.85,0.65
0,837,179.72763020518155,71.45677381128381,48.44193165384475,19.54892867472939,5.990921006839385,2.381892460376127,1.6147310551281582,0.651630955824313,30,30,9,22,0.7333333333333333,29,24,18,0.9666666666666667,0.8,0.6
0,838,276.0181439515672,72.36093761796748,55.6478029320118,40.0852470437347,6.90045359878918,1.809023440449187,1.391195073300295,1.0021311760933673,40,39,40,24,0.6,35,36,31,0.875,0.9,0.775
0,839,218.07846068293838,80.66320904763985,52.70399949768047,21.51853971723907,5.451961517073459,2.0165802261909964,1.3175999874420117,0.5379634929309767,40,40,28,23,0.575,30,34,17,0.75,0.85,0.425
0,84,630.8733360064375,107.84482562579177,93.12654098883417,97.3236102658588,7.885916700080469,1.348060320322397,1.1640817623604272,1.2165451283232351,71,62,63,48,0.6,47,51,58,0.5875,0.6375,0.725
0,840,499.4096994776019,163.5865001809552,112.80142769757745,25.098060316486134,6.242621243470024,2.04483125226194,1.4100178462197182,0.31372575395607666,80,80,75,10,0.125,48,53,12,0.6,0.6625,0.15
0,841,544.5027107116989,97.76364355184295,88.43049042784784,84.51248723086493,6.806283883896237,1.222045544398037,1.105381130348098,1.0564060903858117,78,78,52,52,0.65,54,1,44,0.675,0.0125,0.55
0,842,144.31110923833805,127.39667282737474,24.992448357594313,15.21728814476389,3.607777730958451,3.1849168206843688,0.6248112089398579,0.38043220361909724,40,40,39,10,0.25,39,19,30,0.975,0.475,0.75
0,843,647.1292682242998,109.68958055111527,94.71282684753588,98.94770685659944,8.089115852803747,1.3711197568889408,1.1839103355941984,1.236846335707493,77,70,60,45,0.5625,52,43,56,0.65,0.5375,0.7
0,844,659.44850737038,116.22948558427657,106.78393163122757,93.77025549418369,8.24310634212975,1.4528685698034571,1.3347991453903447,1.172128193677296,76,80,78,44,0.55,58,63,61,0.725,0.7875,0.7625
0,845,149.32533736683695,63.45583987051021,43.01999987837833,17.110499495646923,4.977511245561232,2.11519466235034,1.4339999959459442,0.5703499831882308,30,30,9,20,0.6666666666666666,29,24,15,0.9666666666666667,0.8,0.5
0,846,161.56825692234446,136.0406361830487,26.98787398338875,15.130138198618557,4.039206423058611,3.401015904576217,0.6746968495847188,0.3782534549654639,40,40,39,18,0.45,39,19,30,0.975,0.475,0.75
0,847,569.6793602803615,105.15115250716765,96.82984504722164,85.62576292799898,7.120992003504519,1.3143894063395956,1.2103730630902705,1.0703220365999873,80,78,76,38,0.475,58,1,1,0.725,0.0125,0.0125
0,848,290.9382253120877,74.81952749759954,57.696705534111985,41.565487973447176,7.273455632802192,1.8704881874399883,1.4424176383527996,1.0391371993361793,40,40,40,31,0.775,35,35,33,0.875,0.875,0.825
0,849,636.2613178311611,108.45800586014359,93.65408117147953,97.86397137492571,7.953266472889514,1.355725073251795,1.1706760146434942,1.2232996421865714,73,61,61,43,0.5375,50,52,57,0.625,0.65,0.7125
0,85,140.77911928207115,125.38636004716332,24.53693272450961,14.968782154049986,3.5194779820517788,3.134659001179083,0.6134233181127403,0.37421955385124966,40,40,37,19,0.475,39,18,28,0.975,0.45,0.7
0,850,477.8756427089297,117.28315872846383,103.27807149073463,24.69373918303087,5.9734455338616215,1.466039484105798,1.2909758936341829,0.30867173978788587,40,4,40,9,0.1125,14,40,6,0.175,0.5,0.075
0,851,485.9134526151617,119.7723581001093,104.40635144208753,24.630776257578837,6.073918157689521,1.4971544762513662,1.305079393026094,0.3078847032197355,40,4,40,9,0.1125,7,40,6,0.0875,0.5,0.075
0,852,437.50036376750927,150.77809975345178,103.94559819229055,22.669590026005068,5.468754547093866,1.8847262469181474,1.299319977403632,0.28336987532506336,79,80,72,12,0.15,46,53,12,0.575,0.6625,0.15
0,853,462.48807313182203,115.93497952202142,101.21670552023458,23.776660437764697,5.781100914147776,1.4491872440252678,1.2652088190029323,0.2972082554720587,40,4,40,23,0.2875,15,40,5,0.1875,0.5,0.0625
0,854,438.6574254442825,151.07318353791345,104.15049813827785,22.7007662555541,5.483217818053531,1.8884147942239182,1.3018812267284732,0.28375957819442627,78,80,72,7,0.0875,48,49,12,0.6,0.6125,0.15
0,855,189.15928617301807,73.96670186180775,50.0611630657831,20.241524874856704,6.305309539100603,2.465556728726925,1.6687054355261033,0.6747174958285568,30,30,9,17,0.5666666666666667,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,856,224.08884419638343,63.28126737132225,48.270411094301494,34.73330130135103,5.602221104909586,1.5820316842830562,1.2067602773575374,0.8683325325337756,40,40,39,25,0.625,35,38,30,0.875,0.95,0.75
0,857,686.5088489739358,119.47837583786608,109.66988624008809,96.01406734017175,8.581360612174198,1.493479697973326,1.3708735780011012,1.2001758417521469,78,79,79,54,0.675,56,60,53,0.7,0.75,0.6625
0,858,673.1077266323667,112.60590596515726,100.71234434944043,99.5656963335413,8.413846582904585,1.4075738245644658,1.2589043043680053,1.2445712041692663,68,72,35,39,0.4875,52,49,56,0.65,0.6125,0.7
0,859,736.6794181753696,125.38285492546389,114.9377395774085,100.23298014127349,9.20849272719212,1.5672856865682987,1.4367217447176062,1.2529122517659186,78,79,76,51,0.6375,62,65,59,0.775,0.8125,0.7375
0,86,522.234002336183,95.0796085137421,85.20422202079183,83.96046270892109,6.527925029202288,1.1884951064217764,1.065052775259898,1.0495057838615136,77,73,66,46,0.575,52,1,59,0.65,0.0125,0.7375
0,860,723.90721036378,118.20207429015373,102.99020916390324,106.33685262756543,9.04884012954725,1.4775259286269216,1.2873776145487905,1.329210657844568,74,70,33,55,0.6875,51,59,63,0.6375,0.7375,0.7875
0,861,579.2585186589318,106.35692482409223,97.92542046867669,86.55227282337462,7.240731483236648,1.3294615603011528,1.2240677558584587,1.0819034102921827,80,78,74,49,0.6125,59,1,53,0.7375,0.0125,0.6625
0,862,235.12168596929138,65.22434113265727,49.89762956502123,35.90689413980065,5.878042149232284,1.6306085283164318,1.2474407391255307,0.8976723534950162,39,40,38,23,0.575,35,34,30,0.875,0.85,0.75
0,863,538.2102869682118,170.92338332853726,117.87276562477945,26.707699594906742,6.7276285871026476,2.1365422916067156,1.4734095703097432,0.3338462449363343,79,80,78,13,0.1625,51,52,12,0.6375,0.65,0.15
0,864,558.1614034096513,99.3914834967623,89.00115589177842,87.8166130078146,6.977017542620641,1.2423935437095288,1.1125144486472303,1.0977076625976825,79,74,62,38,0.475,52,52,51,0.65,0.65,0.6375
0,865,728.2327058230346,124.40064258460048,114.05198546435243,99.49544142336443,9.102908822787933,1.555008032307506,1.4256498183044053,1.2436930177920553,75,79,77,58,0.725,62,65,56,0.775,0.8125,0.7
0,866,499.8972664864982,120.81760988553901,106.2408919123927,25.502304318396224,6.248715831081228,1.5102201235692376,1.3280111489049087,0.3187788039799528,40,4,40,28,0.35,18,40,5,0.225,0.5,0.0625
0,867,421.9123046779276,110.79291719720088,95.58553179789574,21.796757455614546,5.273903808474095,1.384911464965011,1.1948191474736967,0.27245946819518185,40,4,38,41,0.5125,8,40,5,0.1,0.5,0.0625
0,868,561.6112433130753,104.11611868472133,95.94320085423486,85.04254584423755,7.020140541413442,1.3014514835590165,1.1992900106779358,1.0630318230529694,80,74,75,47,0.5875,57,1,55,0.7125,0.0125,0.6875
0,869,718.0337586412475,117.5619130577651,102.26328042621866,105.80484347744144,8.975421983015593,1.4695239132220637,1.2782910053277332,1.3225605434680179,69,69,30,44,0.55,53,50,61,0.6625,0.625,0.7625
0,87,469.3427002201406,116.60095593336938,102.14156869842618,24.165293218058157,5.866783752751758,1.4575119491671171,1.2767696087303273,0.30206616522572693,40,4,40,6,0.075,11,40,5,0.1375,0.5,0.0625
0,870,158.53120333604866,65.9385760212943,44.70246593711519,17.86090439035585,5.284373444534955,2.1979525340431434,1.4900821979038397,0.5953634796785283,30,30,9,17,0.5666666666666667,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,871,522.4657585967975,167.9121367601453,115.79179485499901,26.07647574067363,6.530821982459969,2.098901709501816,1.4473974356874877,0.3259559467584204,79,80,73,9,0.1125,49,50,12,0.6125,0.625,0.15
0,872,156.49452336772657,138.12166153585065,25.29671087620469,15.850693097874359,3.9123630841931645,3.453041538396266,0.6324177719051172,0.396267327446859,38,40,40,16,0.4,39,30,20,0.975,0.75,0.5
0,873,623.5332664070975,111.8577404606929,102.86895253983691,90.60862325264368,7.794165830088718,1.3982217557586611,1.2858619067479613,1.132607790658046,80,80,79,50,0.625,56,1,52,0.7,0.0125,0.65
0,874,499.61454461279936,145.03179986055727,62.422754425784724,47.06797901633447,8.32690907687999,2.417196664342621,1.0403792404297454,0.7844663169389078,60,60,58,40,0.6666666666666666,45,51,28,0.75,0.85,0.4666666666666667
0,875,460.85362957843546,115.91739125834215,100.99872020025528,23.642707934161944,5.760670369730443,1.4489673907292768,1.262484002503191,0.2955338491770243,40,4,40,11,0.1375,12,40,5,0.15,0.5,0.0625
0,876,743.676087320249,126.19975299148376,115.64632772023178,100.75216603406412,9.295951091503113,1.577496912393547,1.4455790965028972,1.2594020754258015,79,79,76,50,0.625,60,66,51,0.75,0.825,0.6375
0,877,248.06737753044393,67.50018152909493,51.76142813898389,37.25693157024379,6.201684438261099,1.6875045382273732,1.2940357034745973,0.9314232892560949,40,40,40,27,0.675,35,35,32,0.875,0.875,0.8
0,878,472.7853477229891,116.93408533190008,102.60345260524622,24.36081021670561,5.909816846537364,1.461676066648751,1.2825431575655777,0.30451012770882013,40,4,40,11,0.1375,17,40,5,0.2125,0.5,0.0625
0,879,567.5942478882782,176.54414356410405,121.75432823380999,27.84746983290171,7.094928098603478,2.2068017945513008,1.5219291029226247,0.34809337291127135,79,80,78,15,0.1875,48,52,12,0.6,0.65,0.15
0,88,151.04366580316602,63.91891749910476,43.333830211069596,17.25389962037835,5.034788860105534,2.1306305833034918,1.4444610070356532,0.5751299873459449,30,30,10,19,0.6333333333333333,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,880,458.0495369859741,117.0715186443653,100.64481449924592,23.080921114177016,5.725619212324676,1.4633939830545661,1.258060181240574,0.2885115139272127,40,4,38,43,0.5375,14,40,5,0.175,0.5,0.0625
0,881,497.992562461703,92.11466951724236,83.24037393815814,79.64619132016543,6.224907030771288,1.1514333689655296,1.0405046742269768,0.9955773915020678,74,78,62,50,0.625,46,56,35,0.575,0.7,0.4375
0,882,600.4680541793916,109.01118727943872,100.30190916466736,88.47343360569755,7.505850677242395,1.3626398409929839,1.253773864558342,1.1059179200712195,79,79,77,51,0.6375,57,65,55,0.7125,0.8125,0.6875
0,883,168.2183017636558,141.64928322890842,27.587097705334585,16.86615058274716,4.205457544091395,3.5412320807227102,0.6896774426333646,0.421653764568679,40,40,39,9,0.225,39,18,29,0.975,0.45,0.725
0,884,517.0702860372189,121.57270939754856,108.42195414368942,26.752881588056553,6.463378575465237,1.519658867469357,1.3552744267961176,0.3344110198507069,40,4,34,43,0.5375,7,40,5,0.0875,0.5,0.0625
0,885,426.96643546025035,111.72035714732955,96.30209390739961,21.967674306857575,5.33708044325313,1.3965044643416193,1.203776173842495,0.2745959288357197,40,4,38,12,0.15,8,40,6,0.1,0.5,0.075
0,886,548.6604960220986,102.47264685338963,94.42910057263154,83.70340571766774,6.858256200276233,1.2809080856673705,1.1803637571578942,1.0462925714708466,80,73,73,55,0.6875,55,1,1,0.6875,0.0125,0.0125
0,887,356.5753885191147,118.44221204370855,51.17590559301824,36.71087462907487,5.942923141985245,1.9740368673951425,0.8529317598836373,0.6118479104845812,59,58,54,35,0.5833333333333334,45,39,31,0.75,0.65,0.5166666666666667
0,888,674.8397817600635,112.79893229179486,97.37784959589054,101.6954264555436,8.435497272000793,1.4099866536474357,1.2172231199486316,1.271192830694295,80,69,49,45,0.5625,48,45,57,0.6,0.5625,0.7125
0,889,462.1739291862864,115.3389566926321,101.15799137475898,23.926551285352915,5.77717411482858,1.4417369586579012,1.2644748921844873,0.2990818910669114,40,4,40,9,0.1125,14,40,5,0.175,0.5,0.0625
0,89,148.50610389293232,131.16515650599442,25.640085839598417,15.794673488264007,3.712652597323308,3.2791289126498606,0.6410021459899604,0.39486683720660015,40,40,39,13,0.325,39,19,27,0.975,0.475,0.675
0,890,478.73257832892165,118.79386600894607,103.43960206052861,24.31400763513222,5.984157229111521,1.484923325111826,1.2929950257566076,0.30392509543915275,40,4,42,23,0.2875,12,40,6,0.15,0.5,0.075
0,891,228.82103708689468,64.10109077603937,48.97850719639616,35.24113395231134,5.720525927172367,1.6025272694009842,1.2244626799099039,0.8810283488077835,39,40,40,26,0.65,35,36,29,0.875,0.9,0.725
0,892,218.11179787747116,79.7466192667446,52.033915839957174,21.780279629619578,5.452794946936779,1.993665481668615,1.3008478959989294,0.5445069907404895,40,40,29,15,0.375,30,13,18,0.75,0.325,0.45
0,893,147.90087203945743,129.42276362422925,25.451987949208714,15.467256261178548,3.6975218009864355,3.2355690906057313,0.6362996987302179,0.3866814065294637,40,40,39,7,0.175,39,19,30,0.975,0.475,0.75
0,894,438.240220191234,112.14499038709239,97.86337083399606,22.806126684641647,5.478002752390426,1.4018123798386548,1.2232921354249506,0.28507658355802057,40,4,41,10,0.125,14,40,6,0.175,0.5,0.075
0,895,170.37693882689703,146.04411207173658,26.730812346172087,16.76613835963143,4.259423470672425,3.6511028017934146,0.6682703086543021,0.41915345899078577,40,40,40,18,0.45,39,30,19,0.975,0.75,0.475
0,896,292.63025237792675,94.76649498860709,62.27972269442732,27.24374972639317,7.315756309448169,2.3691623747151773,1.556993067360683,0.6810937431598292,40,40,33,15,0.375,30,33,16,0.75,0.825,0.4
0,897,603.5170376916519,109.39168446957258,100.63535983750003,88.72569244319503,7.543962971145649,1.3673960558696572,1.2579419979687505,1.109071155539938,80,79,76,46,0.575,61,1,51,0.7625,0.0125,0.6375
0,898,588.8618250914559,103.001953573289,88.97159568585583,93.04787487921708,7.360772813643199,1.2875244196661124,1.1121449460731978,1.1630984359902135,78,73,66,46,0.575,53,43,59,0.6625,0.5375,0.7375
0,899,377.8223451181019,122.87725578463512,53.15063241705345,38.32580963139358,6.297039085301699,2.0479542630772523,0.8858438736175576,0.6387634938565597,60,59,55,34,0.5666666666666667,45,43,35,0.75,0.7166666666666667,0.5833333333333334
0,9,563.3993670323181,100.0123744302793,89.94700401169855,87.39258505044322,7.042492087903976,1.250154680378491,1.1243375501462318,1.0924073131305403,77,72,57,46,0.575,47,1,61,0.5875,0.0125,0.7625
0,90,489.55741669731486,161.5258313920687,111.37816676872067,24.73698303018425,6.119467708716436,2.019072892400859,1.3922270846090083,0.3092122878773031,80,80,73,12,0.15,49,49,12,0.6125,0.6125,0.15
0,900,144.76667387284547,62.29683649584777,42.16515261659367,16.710864134716207,4.825555795761516,2.076561216528259,1.4055050872197892,0.5570288044905403,30,30,9,18,0.6,29,24,18,0.9666666666666667,0.8,0.6
0,901,148.5047722481862,128.16560443529409,27.317053781167996,15.46692565559398,3.7126193062046555,3.204140110882352,0.6829263445291999,0.38667314138984954,40,40,38,7,0.175,39,18,29,0.975,0.45,0.725
0,902,238.91959539558056,86.66088902898528,59.14987386231821,24.7050847852359,5.972989884889514,2.166522225724632,1.4787468465579552,0.6176271196308976,37,40,40,18,0.45,30,33,17,0.75,0.825,0.425
0,903,680.4752615537649,113.42601677237565,97.9131428609919,102.25350380366392,8.505940769422061,1.4178252096546955,1.2239142857623988,1.278168797545799,80,70,47,46,0.575,54,53,58,0.675,0.6625,0.725
0,904,501.33508550934596,163.73635082674727,112.90644119934213,25.24740069105931,6.266688568866824,2.046704385334341,1.4113305149917765,0.31559250863824134,80,80,74,14,0.175,47,51,12,0.5875,0.6375,0.15
0,905,162.61175234706224,67.03617614363367,45.446207012365704,18.182186213839717,5.420391744902075,2.234539204787789,1.514873567078857,0.6060728737946572,30,30,9,22,0.7333333333333333,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,906,687.1399275368449,119.55615669886706,109.72835072563545,96.02876801719059,8.589249094210562,1.4944519587358382,1.371604384070443,1.2003596002148824,78,78,79,51,0.6375,60,60,56,0.75,0.75,0.7
0,907,241.53678997181757,66.35737143948799,50.82526993790899,36.57882679778402,6.038419749295439,1.6589342859871998,1.2706317484477248,0.9144706699446005,39,40,38,31,0.775,35,35,28,0.875,0.875,0.7
0,908,149.84195103338547,63.67554693214872,43.09875135832761,17.136334778091534,4.994731701112849,2.122518231071624,1.436625045277587,0.5712111592697178,30,30,10,18,0.6,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,909,171.15882199503787,143.28567064481098,27.90394083481151,17.082798800323992,4.278970549875947,3.5821417661202744,0.6975985208702877,0.4270699700080998,40,40,38,10,0.25,39,18,28,0.975,0.45,0.7
0,91,603.676310899182,109.40119494029454,100.68891605811368,88.8872615869356,7.545953886239775,1.3675149367536819,1.258611450726421,1.111090769836695,80,77,76,47,0.5875,53,64,53,0.6625,0.8,0.6625
0,910,192.42108721882147,74.66898413222117,50.618586922715245,20.522070781693536,6.414036240627382,2.4889661377407055,1.6872862307571748,0.6840690260564511,30,30,9,22,0.7333333333333333,29,24,20,0.9666666666666667,0.8,0.6666666666666666
0,911,154.51957097029467,64.85004451022807,43.96485865311479,17.54251178185132,5.150652365676489,2.161668150340936,1.4654952884371597,0.5847503927283774,30,30,9,19,0.6333333333333333,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,912,758.6617501137441,127.93115703156158,117.1916078269817,102.02202762125727,9.483271876421801,1.5991394628945197,1.4648950978372712,1.2752753452657157,78,76,79,48,0.6,60,62,59,0.75,0.775,0.7375
