,Al CN Avg,Al CN Max,Al CN Min,Al-Al NN1 BL Avg,Al-Al NN1 BL Max,Al-Al NN1 BL Min,Al-Ga NN1 BL Avg,Al-Ga NN1 BL Max,Al-Ga NN1 BL Min,Al-In NN1 BL Avg,Al-In NN1 BL Max,Al-In NN1 BL Min,Al-O NN1 BL Avg,Al-O NN1 BL Max,Al-O NN1 BL Min,Ga CN Avg,Ga CN Max,Ga CN Min,Ga-Al NN1 BL Avg,Ga-Al NN1 BL Max,Ga-Al NN1 BL Min,Ga-Ga NN1 BL Avg,Ga-Ga NN1 BL Max,Ga-Ga NN1 BL Min,Ga-In NN1 BL Avg,Ga-In NN1 BL Max,Ga-In NN1 BL Min,Ga-O NN1 BL Avg,Ga-O NN1 BL Max,Ga-O NN1 BL Min,In CN Avg,In CN Max,In CN Min,In-Al NN1 BL Avg,In-Al NN1 BL Max,In-Al NN1 BL Min,In-Ga NN1 BL Avg,In-Ga NN1 BL Max,In-Ga NN1 BL Min,In-In NN1 BL Avg,In-In NN1 BL Max,In-In NN1 BL Min,In-O NN1 BL Avg,In-O NN1 BL Max,In-O NN1 BL Min,O CN Avg,O CN Max,O CN Min,O-Al NN1 BL Avg,O-Al NN1 BL Max,O-Al NN1 BL Min,O-Ga NN1 BL Avg,O-Ga NN1 BL Max,O-Ga NN1 BL Min,O-In NN1 BL Avg,O-In NN1 BL Max,O-In NN1 BL Min,O-O NN1 BL Avg,O-O NN1 BL Max,O-O NN1 BL Min,id,xx,xy,xz,yx,yy,yz,zx,zy,zz
0,6.0,6.0,6.0,2.956486890519319,3.0752976798684575,2.837676097423132,3.046767968922636,3.482558579448271,2.7915394964324505,,,,1.9667074755614082,1.966707483864914,1.9667074551385222,6.0,6.0,6.0,3.004936360053576,3.0291610863718748,2.9807116337352766,3.3693978987733093,3.8549831141210036,2.883812683425615,,,,1.966707465014609,1.966707479377284,1.9667074506519342,,,,,,,,,,,,,,,,4.0,4.0,4.0,1.9667074764840204,1.990023262309325,1.9433141681877233,1.9667074698021674,2.036808024417372,1.8966808052632305,,,,2.7112977866059493,2.711305804508558,2.711290140932963,900,4.89467762,0.01430298,0.00017024,-2.45967064,4.23145744,-0.00292318,-0.00321145,0.01016064,13.29304095
0,4.857142857142857,6.0,4.0,3.368982831240835,3.557041551433796,3.2293882574885706,3.167769929096344,3.3772305817206334,2.769270250345482,,,,1.9158657677404989,2.012322015046607,1.84564721427211,5.777777777777778,6.0,4.0,3.088215707690642,3.422358026593339,2.8415504756440986,3.018620864888648,3.2650333524693433,2.7451767879725786,,,,1.992367152195011,2.0123297192891045,1.8456472142721108,,,,,,,,,,,,,,,,3.375,4.0,2.0,2.0550504458459695,3.437387746024205,1.7089951262391154,1.9955088553503095,2.0390307334506748,1.8824760805096679,,,,2.8671183165470886,2.8795015942531887,2.8329171253187826,901,9.68183724,-0.14014162,-0.62930155,4.88524823,2.88906577,-0.29203618,-1.11299181,-0.09035343,14.35443101
0,5.333333333333333,6.0,4.0,3.511718555900579,3.5449373779201157,3.4784997338810415,3.4203318714098074,3.578610812973578,3.3226229257545583,3.9268441972708725,5.1105510541122365,3.192412785201114,2.034987324014421,2.0920066756084084,1.9209486242197729,5.0,6.0,4.0,3.7780476574897994,6.244786759681254,3.2672938807592304,3.4990979444799883,3.57389186121568,3.3890870500007098,3.946001642352582,5.672667912404006,3.1416623248064006,2.0064780622254164,2.092010979248867,1.9209486242197729,5.6,6.0,4.0,4.001811187901758,5.110955031593249,2.976971959961095,3.347096295647797,3.5867637606730636,2.9768977392994636,3.219927044303551,3.520073775102278,2.97733939736853,2.0571996484501844,2.0920110213748475,1.9209486254667862,3.5,4.0,3.0,3.06442379624354,5.120856096419961,1.9377149461559233,2.090979696144356,3.5681072182614586,1.9377054194616448,2.897993174659788,5.121346451755643,2.013145511007638,2.983502961691343,3.003664361835869,2.976781357295219,902,6.11163577,-0.01301816,-0.02415918,-3.04427606,5.29831913,0.01846826,0.05571717,-0.02327499,14.38886244
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,3.48161288157185,3.8039443647357647,3.3082048766627894,3.5787979844069673,3.620494923200265,3.5104277954953,2.155172496058056,2.16619610134345,2.1386317706082547,6.0,6.0,6.0,,,,3.682011910042948,5.689664940923213,3.437076425756066,3.5500360261298094,3.6445165709448535,3.5009250397094123,2.161182708943704,2.16619610134345,2.1386317706082547,4.0,4.0,4.0,,,,2.577673518060316,4.344144324467087,2.110664102190578,2.1593900214145556,2.1939218867556716,2.11066410219058,3.0042533514393863,3.0042602500476097,3.0042456462879756,903,10.01324048,0.00274014,-0.00224757,-0.00225774,10.01324845,0.00881802,0.00194382,-0.00916463,10.0132631
0,5.5,6.0,5.0,3.4562020210518525,3.5680748535111513,3.3623933664716645,4.093207919912968,6.611005741540232,3.2596470635274652,3.4716166760766565,3.5681033245009512,3.2597359965109303,2.038233218709002,2.152252800856828,1.9242136519959097,5.333333333333333,6.0,5.0,3.432082271117228,3.5067225580175667,3.2598339599204826,3.5167495480811994,3.5687942834677835,3.4138166370057537,3.452472589349327,3.56839830448479,3.3625863279721933,2.000226695613819,2.152252800856827,1.9242136519959097,5.583333333333333,6.0,5.0,3.4804014020813114,3.568489689154872,3.3367512572273466,3.8627180045497345,6.610511127399266,3.3627900782452276,3.456044428402692,3.56854063718125,3.337048791057519,2.057236476826652,2.1522528008568274,1.9242136519959097,3.6666666666666665,4.0,3.0,2.2337223497389096,4.336467228806479,1.881883025188068,3.2727336713179263,6.610908626148,1.8818830251880676,2.428597739590785,4.265290657600583,1.8818830251880683,2.927816578236928,2.936030986632869,2.9113877930028402,904,6.51800318,0.14071718,0.04083509,-3.38036811,5.57438858,0.02234536,-0.15112007,-0.19599243,24.25053828
0,6.0,6.0,6.0,3.185605474408515,3.8872576464154247,2.800781344441421,5.060960359452317,6.985297939804005,2.800781344441421,3.250143589415379,3.7211193387253885,2.8007813444414227,2.0363764175321326,2.0363764285282695,2.0363763939574913,6.0,6.0,6.0,2.800781344441421,2.800781344441421,2.800781344441421,,,,2.9823214046610578,2.9823214046610578,2.9823214046610578,2.036376428528269,2.036376428528269,2.036376428528269,6.0,6.0,6.0,3.1774249963440173,3.721119331430523,2.8915513647096605,3.964123663688868,5.431934572643637,2.9823214046610578,3.265924307187565,3.887257639120559,2.800781344441422,2.036376411242596,2.036376428528269,2.036376393957491,4.0,4.0,4.0,2.03637641228936,2.095610164601049,1.9771973921509434,3.947986005079138,6.226554727081692,1.9772834088466618,2.34003842015901,3.858384461547338,1.977197392150942,2.8135744184231974,2.813584300976319,2.813566540269791,905,5.08797408,0.0325777,0.00519285,-2.57214166,4.38967814,-0.00921955,-0.01626061,0.02159726,13.70832794
0,5.090909090909091,6.0,4.0,3.469897336484649,3.596746397852886,3.364853507509122,5.044897018423,8.158491200811527,3.1807087240727205,3.4196181275385116,3.480042981205475,3.318101066208861,2.073571821249271,2.1521024220907425,1.9571935318219955,6.0,6.0,6.0,3.2579958568078156,3.2579958568078156,3.2579958568078156,,,,3.4358653942309862,3.4358653942309862,3.4358653942309862,2.1104796693170744,2.1104796693170744,2.1104796693170744,4.9,6.0,4.0,3.427743358773074,3.542649255498588,3.308526611738856,5.067895312793769,6.797073374366866,3.1506721376207643,3.449233086640431,3.5155654129996576,3.3629899354235646,2.0562087773796183,2.152101457156563,1.9571935318219955,3.6666666666666665,5.0,3.0,2.4820168827402056,4.8861355286260935,1.9140338094852134,4.750534022690655,7.307737855560374,1.952756306677772,2.1551628179827893,3.8492936419946497,1.9140317304903964,3.06592768764364,3.119765815608877,3.0094970649223813,906,10.77684475,-0.01744166,-0.05388487,0.01462773,9.18776674,-0.03434264,0.04930781,0.03622804,9.8148813
0,5.166666666666667,6.0,4.0,3.266039965749096,3.3937006668531033,3.20553776269935,,,,3.2719483508905216,3.4889967625090086,3.0922492887205237,1.9713635171780552,2.0398564372236607,1.854911459327054,,,,,,,,,,,,,,,,4.5,6.0,4.0,3.265804599524315,3.302299428741542,3.2053160476745544,,,,3.652418718790658,4.652722865825552,3.2465730209887713,1.9097206963977746,1.9997488809099015,1.854909818973473,3.6666666666666665,5.0,3.0,1.9882171001439863,2.212263414044854,1.855554415203137,,,,2.3394181634407407,3.607317908538745,1.8090161440650043,2.8823583717337775,2.9348330423144335,2.825490606006084,907,5.08551106,-0.01312743,-0.01721242,0.02230425,8.71116178,-0.01580036,0.0313984,0.01608008,9.34180327
0,6.0,6.0,6.0,2.9765732147071198,3.112671666390182,2.8688128272059403,3.095141697856059,3.614908005352255,2.8177285603956412,,,,1.989431990290528,1.989432004736144,1.9894319722202256,6.0,6.0,6.0,3.358566555614437,3.8911489643558865,2.8177285603956403,3.1261189403210037,3.8911489643558865,2.8688128195330567,,,,1.9894319954454913,1.989432004736144,1.9894319758169798,,,,,,,,,,,,,,,,4.0,4.0,4.0,2.5855052773004856,3.777751417187188,1.9661066761086141,1.989431996906666,2.059261488718915,1.9196363102656013,,,,2.741220051548882,2.741230268179551,2.7412098496438286,908,4.95655083,0.02035869,0.00044678,-2.49576501,4.28195792,-0.00467321,-0.00303149,0.01456673,13.4177468
0,5.142857142857143,6.0,4.0,3.386213708425754,3.542408786027891,3.1720895599887147,4.2750279632826045,6.50249557900756,3.5146270751486335,3.2871841344250505,3.583909143944269,3.0221506629920007,2.0272357939540235,2.100740741752369,1.9293640774775218,5.0,6.0,4.0,3.565077117242538,3.6015980416875766,3.5285561927974998,3.5423306481085555,3.5423306481085555,3.5423306481085555,3.3470090283217466,3.5581026974645735,3.1359153591789197,2.015052428408659,2.1007407422174667,1.9293641145998515,5.714285714285714,6.0,4.0,3.3965278962277385,3.6397713340745956,3.2129134277197515,3.6151047819060014,5.282769852793371,3.049617776490891,3.18651631024818,3.5415630690340416,2.994776594997593,2.0756764334153024,2.1007406345922233,1.9293640774775218,3.5833333333333335,4.0,2.0,2.2913476750609485,3.6087234817145593,1.9042339977454896,3.6646164306750038,6.678859420491762,1.9042341430916185,2.2172615523862182,3.657493999807375,2.0134668117315098,3.010317735515597,3.03010952303706,3.0036135808070563,909,10.415486,0.04139299,-0.13548384,5.19600729,3.06885798,-0.04646845,-0.11587254,-0.10341694,14.85916776
0,4.833333333333333,6.0,4.0,3.295914831986087,3.5574773061831357,3.1670779295576685,3.2849330226223064,3.428596971196844,3.1843584217380445,3.666712348177628,4.612443141257279,3.195862149952135,1.9829951049242844,2.0611339010888012,1.8742208184504578,5.285714285714286,6.0,4.0,3.307836970727301,3.516251865848412,3.163812804608971,3.277122294183814,3.4017674998625163,3.0905112879128547,3.4595908302927443,4.734588804960272,3.125188770874925,1.9906709152937745,2.0611342650568854,1.874221858750323,4.666666666666667,6.0,4.0,3.3486494342441198,3.511376767179224,3.2145305386233547,3.267527728182395,3.362104138766508,3.094356763281698,3.3006228467059984,3.3575666543370195,3.2655485255885703,1.9297766508187284,2.0611342650568854,1.874220818450458,3.6666666666666665,5.0,3.0,2.23318032695166,3.73465810140381,1.827632282940767,2.1686989729040156,3.7352016541244204,1.8276037082801708,3.0152523581492088,5.080788241160761,1.8389909348449356,2.936226109051941,2.987989579770336,2.8819022112977475,91,10.2769007,-0.04463192,-0.04595187,0.03800466,8.80815822,-0.01952667,0.04203765,0.02057095,9.43186222
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,3.5537823672717885,4.249958131018566,2.9366002193686103,3.225135919560935,3.3984571468854687,3.051814705924917,2.1541576212886073,2.1541576293122477,2.154157597410792,6.0,6.0,6.0,,,,3.4218488372111984,3.937942288920347,2.9366002193686103,3.1337770294649374,3.9379422889203464,2.9366002193686094,2.154157617349668,2.154157629312248,2.154157597410792,4.0,4.0,4.0,,,,2.1443289956270544,2.213207786606658,2.095114977343542,2.150881409238841,2.1738357707121008,2.095136846023304,2.9700137297176727,2.9700288332799447,2.970000844275258,910,5.40501695,0.06296385,0.01076856,-2.75680144,4.64889979,-0.01901597,-0.02894985,0.04184607,14.37302663
0,6.0,6.0,6.0,3.2837931226166552,3.992052845117775,2.9296632613660947,2.786939713798724,2.8440291405053477,2.7583950004454114,,,,2.0019896674232065,2.001989687592794,2.0019896573384126,6.0,6.0,6.0,3.491508574044729,5.490492153665706,2.7583950004454114,2.9120147750382963,3.1499645136862817,2.7583950004454123,,,,2.001989682545977,2.0019896901078784,2.0019896598519513,,,,,,,,,,,,,,,,4.0,4.0,4.0,2.6382473142835003,4.023737350834522,1.943196998480786,2.0019896835261464,2.021594883936445,1.9823904462761999,,,,2.7672450845588963,2.7672572549989987,2.7672328365566727,911,4.99779963,0.02439584,0.00063114,-2.51982793,4.3156249,-0.00583989,-0.00291152,0.01750412,13.50088403
0,4.0,4.0,4.0,,,,3.531831418844657,3.531831418844657,3.531831418844657,3.58606508477265,3.58606508477265,3.58606508477265,2.023069870102405,2.023069870102405,2.023069870102405,6.0,6.0,6.0,5.490938002890733,6.563892979306583,3.531831418844657,4.225022239627174,5.144357269094929,3.365408731417282,3.557188289879727,3.595325541041992,3.4961243332880563,2.2137605123500137,2.224415997514908,2.1817997251817345,5.185185185185185,6.0,4.0,5.120372500589091,8.488913076241907,3.386967908654784,3.8678033969936063,5.6236756295887735,3.261935121350462,3.54343341375843,3.602161575290472,3.479181620861789,2.141734899302276,2.224415997514908,2.023069870102405,3.6666666666666665,5.0,3.0,4.929457542405249,7.758682580787852,1.994849167646133,3.4022236999201056,5.491935767867152,2.0179719197730965,2.1482084297457655,2.4121428010426875,2.026584267914254,3.1689511886895603,3.2244606386175394,3.110808804363746,912,11.16552729,-0.01518497,-0.06775621,0.01260981,9.49588329,-0.04632181,0.06207909,0.04931994,10.11965673
0,5.4,6.0,4.0,3.29484195636389,3.589783911131516,3.1252661330817952,3.4006543207675306,3.600304170884718,3.2729307090619293,3.3336076936815573,3.4396019259262327,3.2228829711014626,2.046279444395862,2.1045520019130772,1.913812499520442,4.8,6.0,4.0,3.3954422881882813,3.5195978869834246,3.2485423951065306,3.384259653257267,3.469419671403978,3.326908664097391,3.367962439576344,3.558526106479715,3.2175049395127946,1.9936872630302371,2.1045520251707774,1.9138112849866822,4.833333333333333,6.0,4.0,3.338469982542245,3.4912724097986887,3.1855218486356516,3.3874957489968565,3.6591355674170742,3.254090295969359,3.3867551477422855,3.6308414510941347,3.2078956574063193,2.015044721555356,2.1045520251707774,1.9138112849866822,3.6666666666666665,5.0,3.0,2.5355734746545004,4.251600745256545,1.880792523486057,2.459003607837908,4.3057518549053695,1.8686666428347223,2.265432717068455,4.005186888331556,1.8686563116749948,2.998119927609167,3.0508769582287774,2.9427844846841325,913,10.51410703,-0.03485448,-0.05099012,0.02958562,8.99041804,-0.02663251,0.04666469,0.02815176,9.61474897
0,5.285714285714286,6.0,4.0,3.17125384583211,3.3630339675348884,2.9233347495837876,3.6892454623354984,5.611191291670815,2.805595561667537,,,,1.9107068269302996,1.968426450465435,1.8077256327738223,6.0,6.0,6.0,3.04040307416569,3.1103940841449247,2.9704120641864553,2.8573726049138313,2.8573726049138313,2.8573726049138313,,,,1.9681870582459948,1.9684238096157614,1.9679503068762283,,,,,,,,,,,,,,,,3.5833333333333335,4.0,2.0,1.9244719347756678,1.969065069847061,1.873642631419684,3.5441637401525075,6.346051531865586,1.9654660829755644,,,,2.82049265308609,2.8390041305803244,2.814190287495837,914,9.72696608,-0.04065006,-0.07677666,4.87549043,2.84511803,-0.03488527,-0.15190465,-0.01718056,13.92177826
0,5.222222222222222,6.0,5.0,3.4238586253814702,3.5493137564152923,3.2268261079677023,3.4468064565100414,3.4956201375385447,3.3074324343725814,3.411925893849503,3.5494100904890926,3.2267363201103563,1.9597971301913115,2.133876711687948,1.9100601069065584,5.625,6.0,5.0,3.428436153618527,3.5495934212878275,3.2268912706274646,3.4307434679727975,3.549478848186308,3.3343311391266557,3.4384295481273925,3.549434447914908,3.226736320110358,2.04994549329199,2.13387673855855,1.9100601069065584,5.571428571428571,6.0,5.0,3.43408505981373,3.5493138222728327,3.3343302244108695,3.441797583544613,3.495583452009067,3.3557730127889385,3.6815224546611263,4.796526652346942,3.3881181338191544,2.037955321154753,2.1338767385585498,1.910060106906558,3.6666666666666665,4.0,3.0,2.537528600449828,4.240733361593606,1.862872781088442,2.1007956834008277,3.021048281918212,1.8628727810884418,2.653419849975407,4.419909712643061,1.862872781088442,2.904799462056149,2.9130108753891206,2.8883766535896727,915,6.45346629,0.03055624,0.03828948,-3.25274561,5.57376605,0.00933459,-0.14436904,-0.12965574,24.16760727
0,6.0,6.0,6.0,3.339267018153275,3.433126155193874,3.251986379316125,,,,3.4126474132223814,3.599074941601942,3.281587541998555,2.039120433810583,2.049550612809869,2.0234746966735817,,,,,,,,,,,,,,,,6.0,6.0,6.0,3.402911874170373,3.4782101099957172,3.365102193249089,,,,3.296181419959766,3.3728400790489115,3.146627480242759,2.049546155085037,2.0495506128098686,2.0495411567321136,4.0,4.0,4.0,2.0354556240819637,2.0583629555088403,2.0102448323601956,,,,2.354966910990508,3.9308631562307546,1.997019791647294,2.842480026456748,2.842488676155428,2.8424721827901944,916,9.47424565,0.01621067,-0.01741658,-0.01606443,9.4737547,0.01345937,0.01707756,-0.01364623,9.47409858
0,6.0,6.0,6.0,3.7310904635728255,3.7310904635728255,3.7310904635728255,2.898530501613901,2.8985305065692994,2.898530496658503,3.7489995393908604,4.059599892411299,3.438399186370422,2.0419087794069464,2.041908793958424,2.0419087648554686,6.0,6.0,6.0,3.9158732165856676,5.4432051955661676,2.805068089399427,3.059520600619201,3.740044979914206,2.805068089399425,3.528824822366648,5.44320524131744,2.805068089399426,2.04190878726651,2.0419087955147397,2.041908763300807,6.0,6.0,6.0,5.095219400320855,6.441439261250849,3.7489995393908604,2.8985305016139007,2.8985305065692986,2.8985304966585024,5.4432051955661676,5.4432051955661676,5.4432051955661676,2.0419087786296153,2.0419087939584237,2.0419087633008073,4.0,4.0,4.0,3.3027103460879985,5.959228272832934,1.983112578570057,2.045172383725832,2.1007094141238065,2.022304829183318,2.649835265020024,4.095172703471477,1.98307191759833,2.820418823278459,2.8204319804032725,2.820406116662178,917,5.10476006,0.03454248,0.00318855,-2.58207917,4.403152,-0.00927975,-0.0094061,0.02395678,13.72931184
0,4.0,4.0,4.0,4.396448034726512,4.396448034726512,4.396448034726512,3.3541598800553962,3.3855340315491183,3.322785728561674,3.4714927965051756,3.5474203798322277,3.3955652131781235,1.8879390513938725,1.8879390513938725,1.8879390513938725,5.076923076923077,6.0,4.0,5.99203899472286,10.507636939329444,3.1106212600173837,3.3380575368171597,3.4714913394676015,3.2664505870685323,4.534955292436151,8.06557410533689,3.1106212600173837,1.9708863920239472,2.041984112564013,1.8879390513938723,5.0,6.0,4.0,4.222064213065514,6.397850879419478,3.389791688194851,3.3116305271716517,3.3869670574961184,3.259667423475648,4.398958652647894,6.330834144807544,3.3955652131781235,1.964961581978942,2.0419841125640126,1.887939051393872,3.3333333333333335,4.0,3.0,5.447727370887981,10.445482360746563,1.8758634045415803,1.9777416766781897,2.1006903708515883,1.8758634045415805,3.9008695975832683,8.079162096340928,1.8758634045415792,2.9492013757907602,2.9776883001469487,2.892521422429882,918,24.82361934,3.076e-05,-0.06729669,-1.842e-05,6.22124252,-9.66e-06,-1.43789446,-4.69e-06,5.81719491
0,6.0,6.0,6.0,2.8331811532762967,3.1277612968424693,2.74561454524763,4.524658716025846,6.84090655897981,2.9079956486598966,3.764440933708858,5.53256081709882,2.745614545247631,1.9888890391393597,1.988889054515856,1.9888890199191998,6.0,6.0,6.0,3.127761296842469,3.127761296842469,3.127761296842469,,,,2.7456145452476317,2.7456145452476317,2.7456145452476317,1.988889054515856,1.988889054515856,1.988889054515856,6.0,6.0,6.0,2.9772831968981164,3.1277612968424693,2.826805096953764,4.732392790419675,6.719171035591719,2.7456145452476317,3.973556490344089,3.973556490344089,3.973556490344089,1.9888890501044758,1.9888890501044758,1.9888890501044758,4.0,4.0,4.0,1.9856111143018138,2.0086153827933124,1.92979727379049,3.865472784184815,6.101304676994351,1.9297679253305227,2.660229742811431,4.003191092068566,1.9297031140026566,2.750405548014088,2.7504136746100043,2.7503990766009885,919,4.96038924,0.02041248,0.00254327,-2.49785896,4.28531755,-0.00519635,-0.00982601,0.0136759,13.43833152
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,3.098485023833387,3.098485023833387,3.098485023833387,2.202072158093302,2.202072158093302,2.202072158093302,6.0,6.0,6.0,,,,5.012321784069605,7.521471787643753,2.9599968468246867,3.1208967374788332,3.483502098699813,2.9599968468246867,2.2020721460895416,2.202072158093302,2.202072125139678,4.0,4.0,4.0,,,,4.236043206473365,6.647517585888369,2.1465715179992144,2.2020721461713766,2.220572985415263,2.1835593078674917,3.038167063884585,3.038182686664686,3.0381547860046263,92,5.53452099,0.07515596,0.01446639,-2.83213111,4.7549402,-0.02330074,-0.03878171,0.04932202,14.65331541
0,4.923076923076923,6.0,4.0,3.3451166243315464,3.4881739627068242,3.2448560645596736,3.5080559506549727,4.317907588891144,3.102415313283974,3.358649685958256,3.5572292847433156,3.194670605321204,1.9961206814360433,2.0960841729799067,1.906111597269828,4.857142857142857,6.0,4.0,3.3527602705626713,3.6126273194139835,3.223759318371601,3.49120258295569,4.317946411288287,3.223774046579778,3.351127671148883,3.5360557946268045,3.242472990618664,2.0086313471295,2.0960840337533635,1.9061151365122608,5.166666666666667,6.0,4.0,3.364342967791315,3.6126166491778107,3.281645361267039,3.3399834522157477,3.549022080158903,3.1816345334003135,3.3508471425668813,3.4653076299201744,3.232430129565619,2.025827480273837,2.096084172979906,1.906111597269828,3.6666666666666665,5.0,3.0,2.353905107104986,4.6001764908300276,1.8730265074497894,2.773981178597953,5.042883149697349,1.861017645538865,2.3600476828358654,4.22917338826186,1.9025038007512336,2.9860699456446773,3.0386271180857167,2.930942277318614,920,10.47030371,-0.03127392,-0.04786228,0.02653176,8.95305626,-0.02518898,0.04377957,0.02648965,9.57898079
0,4.666666666666667,6.0,4.0,3.6289031894911172,3.7855031412687694,3.472303237713465,3.427057759684988,3.6281434460203976,3.055467985778402,3.4259868723724565,3.8134091510662103,2.910491483449898,2.015399707933726,2.1105141980512734,1.9617840206025483,5.75,6.0,4.0,3.77001283486429,5.550469138028742,3.2110763701686382,3.133127675568842,3.5144663468384665,2.9306155405887506,3.4252862966537267,3.7855031412687694,2.910554098165295,2.0874814541657436,2.124450771588051,1.9617840206025483,5.6,6.0,4.0,3.389583832700724,3.6889743158959076,2.871081271534818,3.246460343079769,3.697146072229099,2.990073600089083,3.11667513654879,3.5364516867446927,2.871233690642016,2.08220558542196,2.1244507715880507,1.9739009051473546,3.6666666666666665,4.0,3.0,2.875322454221726,4.63013439784386,1.9611498537814687,2.221376507511541,3.644444869842223,2.0390891022679125,2.6737123070789792,5.152856896888216,1.961178960032126,3.0227150593689736,3.0773627236292294,2.9733427355968636,921,6.07356682,-0.00199636,-0.01167973,-3.03517407,5.26091255,0.01339067,0.02913522,-0.02045877,14.95018867
0,5.571428571428571,6.0,5.0,3.8742895844508425,5.025993227241949,3.6815438033781605,5.565311856458337,9.529751798920543,3.551972329883358,3.5830998861077736,3.5953525240027684,3.570423548169395,2.1410926970206328,2.2467691991864633,2.0001907247285335,5.5,6.0,5.0,3.5736940924718774,3.595497999298839,3.5518901856449157,5.02566877365294,5.02566877365294,5.02566877365294,3.6015287435978287,3.607773757622553,3.5952837295731044,2.123479961957498,2.246769199186463,2.000190724728534,5.478260869565218,6.0,5.0,3.636745639587878,5.025831000447445,3.421364092018293,6.362824506520041,10.12375407012855,3.551586968271249,3.599360456505187,3.629994122400626,3.570502672625912,2.1181195483666273,2.2467691991864633,2.0001907247285335,3.6666666666666665,4.0,3.0,2.670712101000758,4.621990660032881,1.97536813019491,5.8065997920246,11.23572038927686,1.9753681301949109,2.1206995488922327,2.2471656241784133,1.975374528463667,2.8627356465284652,2.875226739200276,2.8377534927063532,922,6.84306284,0.05131999,0.00826433,-3.46452927,5.90061706,0.05180974,-0.02759263,-0.24310421,24.85777386
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,4.00693932142105,5.809848215693158,3.1054848742849956,3.3498192925144252,3.4996949135313735,3.264520146719108,2.18317492284945,2.18332915373662,2.1830978072616722,5.076923076923077,6.0,4.0,,,,3.964213853460671,5.908383287315387,3.162392732574803,3.445704963636348,3.7300463295336668,3.2248883114053974,2.1027842712006697,2.1833298489105792,2.009982247964416,3.5,4.0,2.0,,,,3.1013608601555434,5.110660078303148,1.9679623284703414,2.109227555292208,2.1569478661926844,1.973397027300425,3.1241956752103643,3.145159081494349,3.116835032406142,923,10.45630382,-0.18086438,-0.63146355,5.28679412,3.24620976,-0.30362591,-1.24840022,-0.03396902,15.12851656
0,5.428571428571429,6.0,5.0,3.411648145531259,3.529561145709259,3.2019263271135783,3.4127319871054493,3.5294197970415264,3.283729490642163,3.6336309517852605,4.764796406945483,3.3652522314792837,1.992420684739743,2.1188669645124047,1.8975859923831089,5.545454545454546,6.0,5.0,3.414698783837208,3.529109730232937,3.332845859769771,3.446444784507466,3.5294222014754797,3.3110173660705704,3.5350531930517004,4.764692069104788,3.2021024452095768,2.018284691746097,2.118866964512405,1.8975859923831089,5.571428571428571,6.0,5.0,3.4357203150092412,3.5293849611457855,3.283773049785699,3.3774042373172537,3.5294674917759914,3.2021024452095768,3.4513433529329705,3.5294222014754797,3.3112762524442707,2.024032262171278,2.118866964512405,1.897585992383109,3.6666666666666665,4.0,3.0,2.184733124985002,4.122027582412806,1.8484810416732143,2.4256716344203593,4.391718107519678,1.848481041673214,2.977677672162459,5.393103771232212,1.848481041673214,2.8852069124008803,2.8933890759133996,2.868842612071929,924,6.40261115,0.12270937,0.04889256,-3.30735904,5.48352746,0.00910106,-0.18280785,-0.15710822,24.04961078
0,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,,3.515130534166377,3.5156141313486855,3.5146469369840685,3.691100139361157,3.691160589008945,3.691039689713368,2.044537336693719,2.044537336693719,2.0445373366937187,5.571428571428571,6.0,5.0,,,,4.600107229655911,7.061951554418764,3.5148036395490196,3.668755127099266,3.7163320528510844,3.6491038459348277,2.191491018034288,2.3017063034454908,2.0445373366937187,3.6666666666666665,4.0,3.0,,,,4.0694926656419526,7.061954497565474,2.0292182722905796,2.1816367174326103,2.3017063034454917,2.0292182722905796,2.9220795992494124,2.934680804958285,2.896877211356775,925,7.02965206,-0.05968657,-0.01463746,-3.46107954,6.1178122,0.06538096,0.05790948,-0.24355494,25.22389644
0,6.0,6.0,6.0,3.365297324859976,3.36828269772022,3.3593666483280122,,,,3.6597250551240403,3.6635682450135056,3.6520464402017496,2.1903421822600073,2.1996679382280324,2.171693538160015,,,,,,,,,,,,,,,,6.0,6.0,6.0,4.297904673380848,6.55301750424933,3.3593265791394886,,,,3.607183168573543,3.663569997397,3.5662372890825815,2.1929131059231657,2.199667938228033,2.171689299033996,4.0,4.0,4.0,4.052422621516867,6.648244258254287,2.1433063292106316,,,,2.192135708253012,2.209123295272322,2.143327570565684,3.050677843906636,3.050682266838041,3.0506723355472705,926,10.16793765,-0.00366479,0.00676913,0.00377783,10.16785196,0.00495549,-0.00687689,-0.0050374,10.16816525
